date,tau,K,call_option_price,S,r,put_option_price,Midquote,Contribution by strike,,date,tau,K,call_option_price,S,r,put_option_price,Midquote,Contribution by strike,,
1/21/2015,16,2045,22.3,2032.12,0.0015,36.1,,,,,,,,,,,,,,
1/21/2015,16,2050,19.7,2032.12,0.0015,38.55,,,,,,,,,,,,,,
1/21/2015,16,2055,17.25,2032.12,0.0015,41,,,,,,,,,,,,,,
1/21/2015,16,2060,15.05,2032.12,0.0015,43.9,,,,,,,,,,,,,,
1/21/2015,16,2065,12.95,2032.12,0.0015,46.75,,,,,,,,,,,,,,
1/21/2015,16,2070,11,2032.12,0.0015,49.85,,,,,,,,,,,,,,
1/21/2015,16,2075,9.25,2032.12,0.0015,52.95,,,,,,,,,,,,,,
1/21/2015,16,2080,7.75,2032.12,0.0015,56.5,,,,,,,,,,,,,,
1/21/2015,16,2085,6.35,2032.12,0.0015,60.05,,,,,,,,,,,,,,
1/21/2015,16,2090,5.2,2032.12,0.0015,63.65,,,,,,,,,,,,,,
1/21/2015,16,2095,4.15,2032.12,0.0015,67.8,,,,,,,,,,,,,,
1/21/2015,16,2100,3.3,2032.12,0.0015,71.95,,,,,,,,,,,,,,
1/21/2015,16,2105,2.6,2032.12,0.0015,76.05,,,,,,,,,,,,,,
1/21/2015,16,2110,2.025,2032.12,0.0015,80.5,,,,,,,,,,,,,,
1/21/2015,16,2115,1.575,2032.12,0.0015,84.9,,,,,,,,,,,,,,
1/21/2015,37,1950,98.5,2032.12,0.0018,19.8,,,,,,,,,,,,,,
1/21/2015,37,1955,94.35,2032.12,0.0018,20.75,,,,,,,,,,,,,,
1/21/2015,37,1960,90.35,2032.12,0.0018,21.75,,,,,,,,,,,,,,
1/21/2015,37,1965,86.45,2032.12,0.0018,22.8,,,,,,,,,,,,,,
1/21/2015,37,1970,82.5,2032.12,0.0018,23.85,,,,,,,,,,,,,,
1/21/2015,37,1975,78.6,2032.12,0.0018,25.1,,,,,,,,,,,,,,
1/21/2015,37,1980,74.8,2032.12,0.0018,26.25,,,,,,,,,,,,,,
1/21/2015,37,1985,71.1,2032.12,0.0018,27.4,,,,,,,,,,,,,,
1/21/2015,37,1990,67.35,2032.12,0.0018,28.7,,,,,,,,,,,,,,
1/21/2015,37,1995,63.75,2032.12,0.0018,30.15,,,,,,,,,,,,,,
1/21/2015,37,2000,60.15,2032.12,0.0018,31.6,,,,,,,,,,,,,,
1/21/2015,37,2005,56.65,2032.12,0.0018,33.05,,,,,,,,,,,,,,
1/21/2015,37,2010,53.4,2032.12,0.0018,34.65,,,,,,,,,,,,,,
1/21/2015,37,2015,49.85,2032.12,0.0018,36.35,,,,,,,,,,,,,,
1/21/2015,37,2020,46.75,2032.12,0.0018,38.1,,,,,,,,,,,,,,
1/21/2015,37,2025,43.4,2032.12,0.0018,39.9,,,,,,,,,,,,,,
1/21/2015,37,2030,40.15,2032.12,0.0018,41.65,,,,,,,,,,,,,,
1/21/2015,37,2035,37.15,2032.12,0.0018,43.75,,,,,,,,,,,,,,
1/21/2015,37,2040,34.4,2032.12,0.0018,45.8,,,,,,,,,,,,,,
1/21/2015,37,2045,31.6,2032.12,0.0018,48,,,,,,,,,,,,,,
1/21/2015,37,2050,28.85,2032.12,0.0018,50.3,,,,,,,,,,,,,,
1/21/2015,37,2055,26.6,2032.12,0.0018,52.7,,,,,,,,,,,,,,
1/21/2015,37,2060,23.9,2032.12,0.0018,55.15,,,,,,,,,,,,,,
1/21/2015,37,2065,21.55,2032.12,0.0018,57.85,,,,,,,,,,,,,,
1/21/2015,37,2070,19.4,2032.12,0.0018,60.65,,,,,,,,,,,,,,
1/21/2015,37,2075,17.3,2032.12,0.0018,63.5,,,,,,,,,,,,,,
1/21/2015,37,2080,15.4,2032.12,0.0018,66.6,,,,,,,,,,,,,,
1/21/2015,37,2085,13.6,2032.12,0.0018,69.75,,,,,,,,,,,,,,
1/21/2015,37,2090,11.95,2032.12,0.0018,73.2,,,,,,,,,,,,,,
1/21/2015,37,2095,10.35,2032.12,0.0018,76.55,,,,,,,,,,,,,,
1/21/2015,37,2100,9,2032.12,0.0018,80.25,,,,,,,,,,,,,,
1/21/2015,37,2105,7.7,2032.12,0.0018,83.9,,,,,,,,,,,,,,
1/21/2015,37,2110,6.6,2032.12,0.0018,87.75,,,,,,,,,,,,,,
1/21/2015,37,2115,5.55,2032.12,0.0018,91.85,,,,,,,,,,,,,,
1/21/2015,37,2120,4.7,2032.12,0.0018,95.9,,,,,,,,,,,,,,
1/21/2015,37,2125,3.95,2032.12,0.0018,100.15,,,,,,,,,,,,,,
1/21/2015,37,2130,3.3,2032.12,0.0018,104.6,,,,,,,,,,,,,,
1/21/2015,37,2135,2.8,2032.12,0.0018,108.95,,,,,,,,,,,,,,
1/21/2015,37,2140,2.35,2032.12,0.0018,113.5,,,,,,,,,,,,,,
1/21/2015,37,2145,1.95,2032.12,0.0018,118.15,,,,,,,,,,,,,,
1/21/2015,37,2150,1.625,2032.12,0.0018,123.05,,,,,,,,,,,,,,
1/22/2015,15,1970,95.85,2063.15,0.0015,5,50.425,,,,,,,,,,,,,
1/22/2015,15,1975,91.3,2063.15,0.0015,5.4,48.35,,,,,,,,,,,,,
1/22/2015,15,1980,86.8,2063.15,0.0015,5.9,46.35,,,,,,,,,,,,,
1/22/2015,15,1985,82.4,2063.15,0.0015,6.4,44.4,,,,,,,,,,,,,
1/22/2015,15,1990,77.95,2063.15,0.0015,6.85,42.4,,,,,,,,,,,,,
1/22/2015,15,1995,73.6,2063.15,0.0015,7.55,40.575,,,,,,,,,,,,,
1/22/2015,15,2000,69.3,2063.15,0.0015,8.2,38.75,,,,,,,,,,,,,
1/22/2015,15,2005,65.05,2063.15,0.0015,9,37.025,,,,,,,,,,,,,
1/22/2015,15,2010,60.8,2063.15,0.0015,9.8,35.3,,,,,,,,,,,,,
1/22/2015,15,2015,56.7,2063.15,0.0015,10.65,33.675,,,,,,,,,,,,,
1/22/2015,15,2020,52.75,2063.15,0.0015,11.65,32.2,,,,,,,,,,,,,
1/22/2015,15,2025,48.7,2063.15,0.0015,12.7,30.7,,,,,,,,,,,,,
1/22/2015,15,2030,44.8,2063.15,0.0015,13.8,29.3,,,,,,,,,,,,,
1/22/2015,15,2035,41.1,2063.15,0.0015,15.05,28.075,,,,,,,,,,,,,
1/22/2015,15,2040,37.35,2063.15,0.0015,16.45,26.9,,,,,,,,,,,,,
1/22/2015,15,2045,33.85,2063.15,0.0015,17.9,25.875,,,,,,,,,,,,,
1/22/2015,15,2050,30.65,2063.15,0.0015,19.45,25.05,,,,,,,,,,,,,
1/22/2015,15,2055,27.2,2063.15,0.0015,21.2,24.2,,,,,,,,,,,,,
1/22/2015,15,2060,24.3,2063.15,0.0015,23.2,23.75,,,,,,,,,,,,,
1/22/2015,15,2065,21.25,2063.15,0.0015,25.1,23.175,,,,,,,,,,,,,
1/22/2015,15,2070,18.45,2063.15,0.0015,27.5,22.975,,,,,,,,,,,,,
1/22/2015,15,2075,15.85,2063.15,0.0015,29.95,22.9,,,,,,,,,,,,,
1/22/2015,15,2080,13.4,2063.15,0.0015,32.5,22.95,,,,,,,,,,,,,
1/22/2015,15,2085,11.2,2063.15,0.0015,35.3,23.25,,,,,,,,,,,,,
1/22/2015,15,2090,9.15,2063.15,0.0015,38.3,23.725,,,,,,,,,,,,,
1/22/2015,15,2095,7.35,2063.15,0.0015,41.5,24.425,,,,,,,,,,,,,
1/22/2015,15,2100,5.85,2063.15,0.0015,45.05,25.45,,,,,,,,,,,,,
1/22/2015,15,2105,4.5,2063.15,0.0015,48.75,26.625,,,,,,,,,,,,,
1/22/2015,15,2110,3.45,2063.15,0.0015,52.65,28.05,,,,,,,,,,,,,
1/22/2015,15,2115,2.6,2063.15,0.0015,56.7,29.65,,,,,,,,,,,,,
1/22/2015,15,2120,1.925,2063.15,0.0015,61.1,31.5125,,,,,,,,,,,,,
1/22/2015,36,1975,98.05,2063.15,0.0018,14.8,,,,,,,,,,,,,,
1/22/2015,36,1980,93.85,2063.15,0.0018,15.65,,,,,,,,,,,,,,
1/22/2015,36,1985,89.7,2063.15,0.0018,16.5,,,,,,,,,,,,,,
1/22/2015,36,1990,85.65,2063.15,0.0018,17.35,,,,,,,,,,,,,,
1/22/2015,36,1995,81.55,2063.15,0.0018,18.35,,,,,,,,,,,,,,
1/22/2015,36,2000,77.55,2063.15,0.0018,19.3,,,,,,,,,,,,,,
1/22/2015,36,2005,73.6,2063.15,0.0018,20.35,,,,,,,,,,,,,,
1/22/2015,36,2010,69.6,2063.15,0.0018,21.45,,,,,,,,,,,,,,
1/22/2015,36,2015,65.85,2063.15,0.0018,22.65,,,,,,,,,,,,,,
1/22/2015,36,2020,62.1,2063.15,0.0018,23.85,,,,,,,,,,,,,,
1/22/2015,36,2025,58.35,2063.15,0.0018,25.1,,,,,,,,,,,,,,
1/22/2015,36,2030,54.75,2063.15,0.0018,26.5,,,,,,,,,,,,,,
1/22/2015,36,2035,51.1,2063.15,0.0018,27.85,,,,,,,,,,,,,,
1/22/2015,36,2040,47.7,2063.15,0.0018,29.4,,,,,,,,,,,,,,
1/22/2015,36,2045,44.3,2063.15,0.0018,31,,,,,,,,,,,,,,
1/22/2015,36,2050,40.85,2063.15,0.0018,32.7,,,,,,,,,,,,,,
1/22/2015,36,2055,37.8,2063.15,0.0018,34.55,,,,,,,,,,,,,,
1/22/2015,36,2060,34.65,2063.15,0.0018,36.4,,,,,,,,,,,,,,
1/22/2015,36,2065,31.6,2063.15,0.0018,38.55,,,,,,,,,,,,,,
1/22/2015,36,2070,28.8,2063.15,0.0018,40.75,,,,,,,,,,,,,,
1/22/2015,36,2075,26.05,2063.15,0.0018,42.95,,,,,,,,,,,,,,
1/22/2015,36,2080,23.4,2063.15,0.0018,45.25,,,,,,,,,,,,,,
1/22/2015,36,2085,20.95,2063.15,0.0018,47.85,,,,,,,,,,,,,,
1/22/2015,36,2090,18.7,2063.15,0.0018,50.5,,,,,,,,,,,,,,
1/22/2015,36,2095,16.45,2063.15,0.0018,53.3,,,,,,,,,,,,,,
1/22/2015,36,2100,14.45,2063.15,0.0018,56.25,,,,,,,,,,,,,,
1/22/2015,36,2105,12.55,2063.15,0.0018,59.35,,,,,,,,,,,,,,
1/22/2015,36,2110,10.9,2063.15,0.0018,62.75,,,,,,,,,,,,,,
1/22/2015,36,2115,9.3,2063.15,0.0018,66.2,,,,,,,,,,,,,,
1/22/2015,36,2120,8,2063.15,0.0018,69.7,,,,,,,,,,,,,,
1/22/2015,36,2125,6.8,2063.15,0.0018,73.6,,,,,,,,,,,,,,
1/22/2015,36,2130,5.75,2063.15,0.0018,77.4,,,,,,,,,,,,,,
1/22/2015,36,2135,4.85,2063.15,0.0018,81.5,,,,,,,,,,,,,,
1/22/2015,36,2140,4.05,2063.15,0.0018,85.95,,,,,,,,,,,,,,
1/22/2015,36,2145,3.4,2063.15,0.0018,90.2,,,,,,,,,,,,,,
1/22/2015,36,2150,2.825,2063.15,0.0018,94.45,,,,,,,,,,,,,,
1/22/2015,36,2155,2.4,2063.15,0.0018,99.3,,,,,,,,,,,,,,
1/22/2015,36,2160,2,2063.15,0.0018,103.05,,,,,,,,,,,,,,
1/22/2015,36,2165,1.675,2063.15,0.0018,107.65,,,,,,,,,,,,,,
1/23/2015,14,1955,99.05,2051.82,0.0015,4.35,,,,,,,,,,,,,,
1/23/2015,14,1960,94.45,2051.82,0.0015,4.65,,,,,,,,,,,,,,
1/23/2015,14,1965,89.8,2051.82,0.0015,5.15,,,,,,,,,,,,,,
1/23/2015,14,1970,85.25,2051.82,0.0015,5.6,,,,,,,,,,,,,,
1/23/2015,14,1975,80.8,2051.82,0.0015,6.1,,,,,,,,,,,,,,
1/23/2015,14,1980,76.4,2051.82,0.0015,6.7,,,,,,,,,,,,,,
1/23/2015,14,1985,71.95,2051.82,0.0015,7.3,,,,,,,,,,,,,,
1/23/2015,14,1990,67.55,2051.82,0.0015,8,,,,,,,,,,,,,,
1/23/2015,14,1995,63.4,2051.82,0.0015,8.75,,,,,,,,,,,,,,
1/23/2015,14,2000,59.2,2051.82,0.0015,9.6,,,,,,,,,,,,,,
1/23/2015,14,2005,55.05,2051.82,0.0015,10.45,,,,,,,,,,,,,,
1/23/2015,14,2010,51.15,2051.82,0.0015,11.5,,,,,,,,,,,,,,
1/23/2015,14,2015,47.2,2051.82,0.0015,12.55,,,,,,,,,,,,,,
1/23/2015,14,2020,43.4,2051.82,0.0015,13.7,,,,,,,,,,,,,,
1/23/2015,14,2025,39.65,2051.82,0.0015,14.95,,,,,,,,,,,,,,
1/23/2015,14,2030,35.95,2051.82,0.0015,16.3,,,,,,,,,,,,,,
1/23/2015,14,2035,32.5,2051.82,0.0015,17.8,,,,,,,,,,,,,,
1/23/2015,14,2040,29.05,2051.82,0.0015,19.3,,,,,,,,,,,,,,
1/23/2015,14,2045,25.85,2051.82,0.0015,21.2,,,,,,,,,,,,,,
1/23/2015,14,2050,22.65,2051.82,0.0015,22.95,,,,,,,,,,,,,,
1/23/2015,14,2055,19.65,2051.82,0.0015,25.25,,,,,,,,,,,,,,
1/23/2015,14,2060,17.15,2051.82,0.0015,27.45,,,,,,,,,,,,,,
1/23/2015,14,2065,14.5,2051.82,0.0015,30,,,,,,,,,,,,,,
1/23/2015,14,2070,12.25,2051.82,0.0015,32.7,,,,,,,,,,,,,,
1/23/2015,14,2075,10.15,2051.82,0.0015,35.65,,,,,,,,,,,,,,
1/23/2015,14,2080,8.25,2051.82,0.0015,38.8,,,,,,,,,,,,,,
1/23/2015,14,2085,6.55,2051.82,0.0015,42.2,,,,,,,,,,,,,,
1/23/2015,14,2090,5.2,2051.82,0.0015,45.7,,,,,,,,,,,,,,
1/23/2015,14,2095,4.05,2051.82,0.0015,49.95,,,,,,,,,,,,,,
1/23/2015,14,2100,3.1,2051.82,0.0015,53.95,,,,,,,,,,,,,,
1/23/2015,14,2105,2.275,2051.82,0.0015,58.5,,,,,,,,,,,,,,
1/23/2015,14,2110,1.7,2051.82,0.0015,62,,,,,,,,,,,,,,
1/23/2015,35,1965,96.9,2051.82,0.0018,15.05,,,,,,,,,,,,,,
1/23/2015,35,1970,92.75,2051.82,0.0018,15.85,,,,,,,,,,,,,,
1/23/2015,35,1975,88.6,2051.82,0.0018,16.7,,,,,,,,,,,,,,
1/23/2015,35,1980,84.55,2051.82,0.0018,17.6,,,,,,,,,,,,,,
1/23/2015,35,1985,80.45,2051.82,0.0018,18.6,,,,,,,,,,,,,,
1/23/2015,35,1990,76.45,2051.82,0.0018,19.6,,,,,,,,,,,,,,
1/23/2015,35,1995,72.55,2051.82,0.0018,20.65,,,,,,,,,,,,,,
1/23/2015,35,2000,68.7,2051.82,0.0018,21.75,,,,,,,,,,,,,,
1/23/2015,35,2005,64.9,2051.82,0.0018,22.95,,,,,,,,,,,,,,
1/23/2015,35,2010,61.1,2051.82,0.0018,24.25,,,,,,,,,,,,,,
1/23/2015,35,2015,57.45,2051.82,0.0018,25.55,,,,,,,,,,,,,,
1/23/2015,35,2020,53.8,2051.82,0.0018,26.9,,,,,,,,,,,,,,
1/23/2015,35,2025,50.25,2051.82,0.0018,28.35,,,,,,,,,,,,,,
1/23/2015,35,2030,46.8,2051.82,0.0018,30.1,,,,,,,,,,,,,,
1/23/2015,35,2035,43.4,2051.82,0.0018,31.8,,,,,,,,,,,,,,
1/23/2015,35,2040,40.15,2051.82,0.0018,33.55,,,,,,,,,,,,,,
1/23/2015,35,2045,36.95,2051.82,0.0018,35.35,,,,,,,,,,,,,,
1/23/2015,35,2050,33.85,2051.82,0.0018,37.35,,,,,,,,,,,,,,
1/23/2015,35,2055,30.9,2051.82,0.0018,39.4,,,,,,,,,,,,,,
1/23/2015,35,2060,28.1,2051.82,0.0018,41.25,,,,,,,,,,,,,,
1/23/2015,35,2065,25.4,2051.82,0.0018,43.55,,,,,,,,,,,,,,
1/23/2015,35,2070,22.85,2051.82,0.0018,45.95,,,,,,,,,,,,,,
1/23/2015,35,2075,20.4,2051.82,0.0018,48.55,,,,,,,,,,,,,,
1/23/2015,35,2080,18.15,2051.82,0.0018,51.35,,,,,,,,,,,,,,
1/23/2015,35,2085,16,2051.82,0.0018,54.65,,,,,,,,,,,,,,
1/23/2015,35,2090,14.05,2051.82,0.0018,57.2,,,,,,,,,,,,,,
1/23/2015,35,2095,12.25,2051.82,0.0018,60.4,,,,,,,,,,,,,,
1/23/2015,35,2100,10.6,2051.82,0.0018,63.75,,,,,,,,,,,,,,
1/23/2015,35,2105,9.1,2051.82,0.0018,67.25,,,,,,,,,,,,,,
1/23/2015,35,2110,7.8,2051.82,0.0018,71.3,,,,,,,,,,,,,,
1/23/2015,35,2115,6.55,2051.82,0.0018,74.6,,,,,,,,,,,,,,
1/23/2015,35,2120,5.5,2051.82,0.0018,79.45,,,,,,,,,,,,,,
1/23/2015,35,2125,4.65,2051.82,0.0018,83.55,,,,,,,,,,,,,,
1/23/2015,35,2130,3.9,2051.82,0.0018,86.95,,,,,,,,,,,,,,
1/23/2015,35,2135,3.35,2051.82,0.0018,92.15,,,,,,,,,,,,,,
1/23/2015,35,2140,2.9,2051.82,0.0018,96.65,,,,,,,,,,,,,,
1/23/2015,35,2145,2.425,2051.82,0.0018,100.7,,,,,,,,,,,,,,
1/23/2015,35,2150,1.85,2051.82,0.0018,106.3,,,,,,,,,,,,,,
1/23/2015,35,2155,1.55,2051.82,0.0018,110.15,,,,,,,,,,,,,,
1/26/2015,18,1960,99,2057.09,0.0015,5.1,,,,,,,,,,,,,,
1/26/2015,18,1965,94.5,2057.09,0.0015,5.5,,,,,,,,,,,,,,
1/26/2015,18,1970,90.15,2057.09,0.0015,5.95,,,,,,,,,,,,,,
1/26/2015,18,1975,85.45,2057.09,0.0015,6.5,,,,,,,,,,,,,,
1/26/2015,18,1980,81,2057.09,0.0015,7.05,,,,,,,,,,,,,,
1/26/2015,18,1985,76.7,2057.09,0.0015,7.65,,,,,,,,,,,,,,
1/26/2015,18,1990,72.25,2057.09,0.0015,8.3,,,,,,,,,,,,,,
1/26/2015,18,1995,68,2057.09,0.0015,9,,,,,,,,,,,,,,
1/26/2015,18,2000,63.6,2057.09,0.0015,9.8,,,,,,,,,,,,,,
1/26/2015,18,2005,59.6,2057.09,0.0015,10.6,,,,,,,,,,,,,,
1/26/2015,18,2010,55.55,2057.09,0.0015,11.5,,,,,,,,,,,,,,
1/26/2015,18,2015,51.6,2057.09,0.0015,12.5,,,,,,,,,,,,,,
1/26/2015,18,2020,47.7,2057.09,0.0015,13.55,,,,,,,,,,,,,,
1/26/2015,18,2025,43.6,2057.09,0.0015,14.75,,,,,,,,,,,,,,
1/26/2015,18,2030,40.1,2057.09,0.0015,16.05,,,,,,,,,,,,,,
1/26/2015,18,2035,36.45,2057.09,0.0015,17.4,,,,,,,,,,,,,,
1/26/2015,18,2040,33.05,2057.09,0.0015,18.9,,,,,,,,,,,,,,
1/26/2015,18,2045,29.5,2057.09,0.0015,20.75,,,,,,,,,,,,,,
1/26/2015,18,2050,26.4,2057.09,0.0015,22.45,,,,,,,,,,,,,,
1/26/2015,18,2055,23.3,2057.09,0.0015,24.35,,,,,,,,,,,,,,
1/26/2015,18,2060,20.5,2057.09,0.0015,26.65,,,,,,,,,,,,,,
1/26/2015,18,2065,17.75,2057.09,0.0015,28.85,,,,,,,,,,,,,,
1/26/2015,18,2070,15.15,2057.09,0.0015,31.35,,,,,,,,,,,,,,
1/26/2015,18,2075,12.8,2057.09,0.0015,34,,,,,,,,,,,,,,
1/26/2015,18,2080,10.65,2057.09,0.0015,36.85,,,,,,,,,,,,,,
1/26/2015,18,2085,8.75,2057.09,0.0015,40,,,,,,,,,,,,,,
1/26/2015,18,2090,7.15,2057.09,0.0015,43.3,,,,,,,,,,,,,,
1/26/2015,18,2095,5.7,2057.09,0.0015,46.9,,,,,,,,,,,,,,
1/26/2015,18,2100,4.4,2057.09,0.0015,50.65,,,,,,,,,,,,,,
1/26/2015,18,2105,3.35,2057.09,0.0015,54.65,,,,,,,,,,,,,,
1/26/2015,18,2110,2.6,2057.09,0.0015,58.8,,,,,,,,,,,,,,
1/26/2015,18,2115,1.95,2057.09,0.0015,63.2,,,,,,,,,,,,,,
1/26/2015,39,1970,97,2057.09,0.0019,15.65,,,,,,,,,,,,,,
1/26/2015,39,1975,92.85,2057.09,0.0019,16.5,,,,,,,,,,,,,,
1/26/2015,39,1980,88.7,2057.09,0.0019,17.35,,,,,,,,,,,,,,
1/26/2015,39,1985,84.65,2057.09,0.0019,18.25,,,,,,,,,,,,,,
1/26/2015,39,1990,80.6,2057.09,0.0019,19.25,,,,,,,,,,,,,,
1/26/2015,39,1995,76.65,2057.09,0.0019,20.25,,,,,,,,,,,,,,
1/26/2015,39,2000,72.7,2057.09,0.0019,21.3,,,,,,,,,,,,,,
1/26/2015,39,2005,68.85,2057.09,0.0019,22.45,,,,,,,,,,,,,,
1/26/2015,39,2010,65,2057.09,0.0019,23.6,,,,,,,,,,,,,,
1/26/2015,39,2015,61.3,2057.09,0.0019,24.85,,,,,,,,,,,,,,
1/26/2015,39,2020,57.55,2057.09,0.0019,26.15,,,,,,,,,,,,,,
1/26/2015,39,2025,54,2057.09,0.0019,27.55,,,,,,,,,,,,,,
1/26/2015,39,2030,50.45,2057.09,0.0019,29,,,,,,,,,,,,,,
1/26/2015,39,2035,46.95,2057.09,0.0019,30.6,,,,,,,,,,,,,,
1/26/2015,39,2040,43.65,2057.09,0.0019,32.2,,,,,,,,,,,,,,
1/26/2015,39,2045,40.4,2057.09,0.0019,33.95,,,,,,,,,,,,,,
1/26/2015,39,2050,37.2,2057.09,0.0019,35.75,,,,,,,,,,,,,,
1/26/2015,39,2055,34.1,2057.09,0.0019,37.7,,,,,,,,,,,,,,
1/26/2015,39,2060,31.2,2057.09,0.0019,39.75,,,,,,,,,,,,,,
1/26/2015,39,2065,28.35,2057.09,0.0019,41.9,,,,,,,,,,,,,,
1/26/2015,39,2070,25.65,2057.09,0.0019,44.25,,,,,,,,,,,,,,
1/26/2015,39,2075,23.15,2057.09,0.0019,46.7,,,,,,,,,,,,,,
1/26/2015,39,2080,20.75,2057.09,0.0019,49.25,,,,,,,,,,,,,,
1/26/2015,39,2085,18.5,2057.09,0.0019,52,,,,,,,,,,,,,,
1/26/2015,39,2090,16.35,2057.09,0.0019,54.9,,,,,,,,,,,,,,
1/26/2015,39,2095,14.4,2057.09,0.0019,57.9,,,,,,,,,,,,,,
1/26/2015,39,2100,12.55,2057.09,0.0019,61.05,,,,,,,,,,,,,,
1/26/2015,39,2105,10.95,2057.09,0.0019,64.45,,,,,,,,,,,,,,
1/26/2015,39,2110,9.4,2057.09,0.0019,67.95,,,,,,,,,,,,,,
1/26/2015,39,2115,8.1,2057.09,0.0019,71.55,,,,,,,,,,,,,,
1/26/2015,39,2120,6.9,2057.09,0.0019,75.4,,,,,,,,,,,,,,
1/26/2015,39,2125,5.85,2057.09,0.0019,79.35,,,,,,,,,,,,,,
1/26/2015,39,2130,4.95,2057.09,0.0019,83.4,,,,,,,,,,,,,,
1/26/2015,39,2135,4.2,2057.09,0.0019,87.65,,,,,,,,,,,,,,
1/26/2015,39,2140,3.45,2057.09,0.0019,92,,,,,,,,,,,,,,
1/26/2015,39,2145,3,2057.09,0.0019,96.4,,,,,,,,,,,,,,
1/26/2015,39,2150,2.5,2057.09,0.0019,100.85,,,,,,,,,,,,,,
1/26/2015,39,2155,2.075,2057.09,0.0019,105.35,,,,,,,,,,,,,,
1/26/2015,39,2160,1.75,2057.09,0.0019,110.05,,,,,,,,,,,,,,
1/27/2015,17,1935,99,2029.55,0.0015,7.15,,,,,,,,,,,,,,
1/27/2015,17,1940,94.55,2029.55,0.0015,7.75,,,,,,,,,,,,,,
1/27/2015,17,1945,90.15,2029.55,0.0015,8.35,,,,,,,,,,,,,,
1/27/2015,17,1950,85.8,2029.55,0.0015,9,,,,,,,,,,,,,,
1/27/2015,17,1955,81.45,2029.55,0.0015,9.7,,,,,,,,,,,,,,
1/27/2015,17,1960,77.35,2029.55,0.0015,10.5,,,,,,,,,,,,,,
1/27/2015,17,1965,73.1,2029.55,0.0015,11.3,,,,,,,,,,,,,,
1/27/2015,17,1970,68.9,2029.55,0.0015,12.2,,,,,,,,,,,,,,
1/27/2015,17,1975,64.85,2029.55,0.0015,13.1,,,,,,,,,,,,,,
1/27/2015,17,1980,60.85,2029.55,0.0015,14.1,,,,,,,,,,,,,,
1/27/2015,17,1985,57,2029.55,0.0015,15.1,,,,,,,,,,,,,,
1/27/2015,17,1990,53.15,2029.55,0.0015,16.35,,,,,,,,,,,,,,
1/27/2015,17,1995,49.4,2029.55,0.0015,17.45,,,,,,,,,,,,,,
1/27/2015,17,2000,45.65,2029.55,0.0015,18.8,,,,,,,,,,,,,,
1/27/2015,17,2005,42.1,2029.55,0.0015,20.35,,,,,,,,,,,,,,
1/27/2015,17,2010,38.7,2029.55,0.0015,21.7,,,,,,,,,,,,,,
1/27/2015,17,2015,35.25,2029.55,0.0015,23.45,,,,,,,,,,,,,,
1/27/2015,17,2020,32.05,2029.55,0.0015,25.15,,,,,,,,,,,,,,
1/27/2015,17,2025,28.9,2029.55,0.0015,26.95,,,,,,,,,,,,,,
1/27/2015,17,2030,25.75,2029.55,0.0015,29.25,,,,,,,,,,,,,,
1/27/2015,17,2035,23,2029.55,0.0015,31.35,,,,,,,,,,,,,,
1/27/2015,17,2040,20.35,2029.55,0.0015,33.6,,,,,,,,,,,,,,
1/27/2015,17,2045,17.7,2029.55,0.0015,36.1,,,,,,,,,,,,,,
1/27/2015,17,2050,15.35,2029.55,0.0015,38.9,,,,,,,,,,,,,,
1/27/2015,17,2055,13.15,2029.55,0.0015,41.75,,,,,,,,,,,,,,
1/27/2015,17,2060,11.15,2029.55,0.0015,44.75,,,,,,,,,,,,,,
1/27/2015,17,2065,9.3,2029.55,0.0015,48,,,,,,,,,,,,,,
1/27/2015,17,2070,7.8,2029.55,0.0015,51.3,,,,,,,,,,,,,,
1/27/2015,17,2075,6.4,2029.55,0.0015,54.95,,,,,,,,,,,,,,
1/27/2015,17,2080,5.15,2029.55,0.0015,58.7,,,,,,,,,,,,,,
1/27/2015,17,2085,4.15,2029.55,0.0015,62.6,,,,,,,,,,,,,,
1/27/2015,17,2090,3.3,2029.55,0.0015,66.1,,,,,,,,,,,,,,
1/27/2015,17,2095,2.5,2029.55,0.0015,70.35,,,,,,,,,,,,,,
1/27/2015,17,2100,1.95,2029.55,0.0015,74.8,,,,,,,,,,,,,,
1/27/2015,38,1945,98.15,2029.55,0.0019,19.1,,,,,,,,,,,,,,
1/27/2015,38,1950,94.1,2029.55,0.0019,20.1,,,,,,,,,,,,,,
1/27/2015,38,1955,90.1,2029.55,0.0019,21,,,,,,,,,,,,,,
1/27/2015,38,1960,86.1,2029.55,0.0019,22.1,,,,,,,,,,,,,,
1/27/2015,38,1965,82.3,2029.55,0.0019,23.15,,,,,,,,,,,,,,
1/27/2015,38,1970,78.4,2029.55,0.0019,24.25,,,,,,,,,,,,,,
1/27/2015,38,1975,74.6,2029.55,0.0019,25.45,,,,,,,,,,,,,,
1/27/2015,38,1980,70.8,2029.55,0.0019,26.7,,,,,,,,,,,,,,
1/27/2015,38,1985,67.15,2029.55,0.0019,28,,,,,,,,,,,,,,
1/27/2015,38,1990,63.5,2029.55,0.0019,29.3,,,,,,,,,,,,,,
1/27/2015,38,1995,59.9,2029.55,0.0019,30.75,,,,,,,,,,,,,,
1/27/2015,38,2000,56.4,2029.55,0.0019,32.2,,,,,,,,,,,,,,
1/27/2015,38,2005,52.95,2029.55,0.0019,33.8,,,,,,,,,,,,,,
